STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00442208,"DALE ENTERPRISE, VA US",7/20/1945,87,65,71
USC00442208,"DALE ENTERPRISE, VA US",7/21/1945,89,62,77
USC00442208,"DALE ENTERPRISE, VA US",7/22/1945,88,64,75
USC00442208,"DALE ENTERPRISE, VA US",7/23/1945,85,63,75
USC00442208,"DALE ENTERPRISE, VA US",7/24/1945,85,63,69
USC00442208,"DALE ENTERPRISE, VA US",7/25/1945,91,68,82
USC00442208,"DALE ENTERPRISE, VA US",7/26/1945,85,66,81
USC00442208,"DALE ENTERPRISE, VA US",7/27/1945,85,68,75
USC00442208,"DALE ENTERPRISE, VA US",7/28/1945,83,70,78
USC00442208,"DALE ENTERPRISE, VA US",7/29/1945,80,67,77
USC00442208,"DALE ENTERPRISE, VA US",7/30/1945,82,65,78
USC00442208,"DALE ENTERPRISE, VA US",7/31/1945,83,67,80
USC00442208,"DALE ENTERPRISE, VA US",8/1/1945,82,65,75
USC00442208,"DALE ENTERPRISE, VA US",8/2/1945,86,67,76
USC00442208,"DALE ENTERPRISE, VA US",8/3/1945,88,67,75
USC00442208,"DALE ENTERPRISE, VA US",8/4/1945,80,58,77
USC00442208,"DALE ENTERPRISE, VA US",8/5/1945,77,60,74
USC00442208,"DALE ENTERPRISE, VA US",8/6/1945,85,68,74
USC00442208,"DALE ENTERPRISE, VA US",8/7/1945,85,65,76
USC00442208,"DALE ENTERPRISE, VA US",8/8/1945,78,60,71
USC00442208,"DALE ENTERPRISE, VA US",8/9/1945,81,53,72
USC00442208,"DALE ENTERPRISE, VA US",8/10/1945,85,53,77
USC00442208,"DALE ENTERPRISE, VA US",8/11/1945,85,56,76
USC00442208,"DALE ENTERPRISE, VA US",8/12/1945,82,61,75
USC00442208,"DALE ENTERPRISE, VA US",8/13/1945,81,61,74
USC00442208,"DALE ENTERPRISE, VA US",8/14/1945,86,64,80
USC00442208,"DALE ENTERPRISE, VA US",8/15/1945,88,67,74
USC00442208,"DALE ENTERPRISE, VA US",8/16/1945,77,60,70
USC00442208,"DALE ENTERPRISE, VA US",8/17/1945,78,60,73
USC00442208,"DALE ENTERPRISE, VA US",8/18/1945,84,57,78
USC00442208,"DALE ENTERPRISE, VA US",8/19/1945,84,62,75
USC00442208,"DALE ENTERPRISE, VA US",8/20/1945,83,56,75
USC00442208,"DALE ENTERPRISE, VA US",8/21/1945,90,55,79
USC00442208,"DALE ENTERPRISE, VA US",8/22/1945,90,60,83
USC00442208,"DALE ENTERPRISE, VA US",8/23/1945,83,62,62
USC00442208,"DALE ENTERPRISE, VA US",8/24/1945,67,60,65
USC00442208,"DALE ENTERPRISE, VA US",8/25/1945,83,60,77
USC00442208,"DALE ENTERPRISE, VA US",8/26/1945,76,55,65
USC00442208,"DALE ENTERPRISE, VA US",8/27/1945,79,45,78
USC00442208,"DALE ENTERPRISE, VA US",8/28/1945,91,52,81
USC00442208,"DALE ENTERPRISE, VA US",8/29/1945,93,55,87
USC00442208,"DALE ENTERPRISE, VA US",8/30/1945,93,62,82
USC00442208,"DALE ENTERPRISE, VA US",8/31/1945,89,62,84
USC00442208,"DALE ENTERPRISE, VA US",9/1/1945,91,66,85
USC00442208,"DALE ENTERPRISE, VA US",9/2/1945,85,65,73
USC00442208,"DALE ENTERPRISE, VA US",9/3/1945,78,52,73
USC00442208,"DALE ENTERPRISE, VA US",9/4/1945,80,55,74
USC00442208,"DALE ENTERPRISE, VA US",9/5/1945,80,54,73
USC00442208,"DALE ENTERPRISE, VA US",9/6/1945,78,65,75
USC00442208,"DALE ENTERPRISE, VA US",9/7/1945,85,68,81
USC00442208,"DALE ENTERPRISE, VA US",9/8/1945,85,64,75
USC00442208,"DALE ENTERPRISE, VA US",9/9/1945,88,65,78
USC00442208,"DALE ENTERPRISE, VA US",9/10/1945,86,63,80
USC00442208,"DALE ENTERPRISE, VA US",9/11/1945,82,65,70
USC00442208,"DALE ENTERPRISE, VA US",9/12/1945,78,49,69
USC00442208,"DALE ENTERPRISE, VA US",9/13/1945,77,52,74
USC00442208,"DALE ENTERPRISE, VA US",9/14/1945,78,63,73
USC00442208,"DALE ENTERPRISE, VA US",9/15/1945,74,62,69
USC00442208,"DALE ENTERPRISE, VA US",9/16/1945,69,56,61
USC00442208,"DALE ENTERPRISE, VA US",9/17/1945,62,50,52
USC00442208,"DALE ENTERPRISE, VA US",9/18/1945,62,50,61
USC00442208,"DALE ENTERPRISE, VA US",9/19/1945,79,51,71
USC00442208,"DALE ENTERPRISE, VA US",9/20/1945,83,58,78
USC00442208,"DALE ENTERPRISE, VA US",9/21/1945,82,60,72
USC00442208,"DALE ENTERPRISE, VA US",9/22/1945,73,53,65
USC00442208,"DALE ENTERPRISE, VA US",9/23/1945,75,57,67
USC00442208,"DALE ENTERPRISE, VA US",9/24/1945,82,62,75
USC00442208,"DALE ENTERPRISE, VA US",9/25/1945,85,61,75
USC00442208,"DALE ENTERPRISE, VA US",9/26/1945,80,64,72
USC00442208,"DALE ENTERPRISE, VA US",9/27/1945,81,65,71
USC00442208,"DALE ENTERPRISE, VA US",9/28/1945,84,62,79
USC00442208,"DALE ENTERPRISE, VA US",9/29/1945,84,61,74
USC00442208,"DALE ENTERPRISE, VA US",9/30/1945,74,50,53
USC00442208,"DALE ENTERPRISE, VA US",10/1/1945,71,49,66
USC00442208,"DALE ENTERPRISE, VA US",10/2/1945,66,60,61
USC00442208,"DALE ENTERPRISE, VA US",10/3/1945,61,43,50
USC00442208,"DALE ENTERPRISE, VA US",10/4/1945,58,32,53
USC00442208,"DALE ENTERPRISE, VA US",10/5/1945,65,38,56
USC00442208,"DALE ENTERPRISE, VA US",10/6/1945,65,53,62
USC00442208,"DALE ENTERPRISE, VA US",10/7/1945,67,51,59
USC00442208,"DALE ENTERPRISE, VA US",10/8/1945,74,42,65
USC00442208,"DALE ENTERPRISE, VA US",10/9/1945,66,41,54
USC00442208,"DALE ENTERPRISE, VA US",10/10/1945,56,30,48
USC00442208,"DALE ENTERPRISE, VA US",10/11/1945,59,33,53
USC00442208,"DALE ENTERPRISE, VA US",10/12/1945,68,34,60
USC00442208,"DALE ENTERPRISE, VA US",10/13/1945,61,39,60
USC00442208,"DALE ENTERPRISE, VA US",10/14/1945,60,32,47
USC00442208,"DALE ENTERPRISE, VA US",10/15/1945,58,33,47
USC00442208,"DALE ENTERPRISE, VA US",10/16/1945,65,31,57
USC00442208,"DALE ENTERPRISE, VA US",10/17/1945,78,38,66
USC00442208,"DALE ENTERPRISE, VA US",10/18/1945,81,42,70
USC00442208,"DALE ENTERPRISE, VA US",10/19/1945,80,45,68
USC00442208,"DALE ENTERPRISE, VA US",10/20/1945,75,45,68
USC00442208,"DALE ENTERPRISE, VA US",10/21/1945,75,41,65
USC00442208,"DALE ENTERPRISE, VA US",10/22/1945,78,48,67
USC00442208,"DALE ENTERPRISE, VA US",10/23/1945,67,55,59
USC00442208,"DALE ENTERPRISE, VA US",10/24/1945,60,47,55
USC00442208,"DALE ENTERPRISE, VA US",10/25/1945,55,50,50
USC00442208,"DALE ENTERPRISE, VA US",10/26/1945,58,37,50
USC00442208,"DALE ENTERPRISE, VA US",10/27/1945,62,34,58
USC00442208,"DALE ENTERPRISE, VA US",10/28/1945,74,33,70
USC00442208,"DALE ENTERPRISE, VA US",10/29/1945,79,38,66
USC00442208,"DALE ENTERPRISE, VA US",10/30/1945,76,40,66
USC00442208,"DALE ENTERPRISE, VA US",10/31/1945,76,50,68
USC00442208,"DALE ENTERPRISE, VA US",11/1/1945,73,49,65
USC00442208,"DALE ENTERPRISE, VA US",11/2/1945,77,53,69
USC00442208,"DALE ENTERPRISE, VA US",11/3/1945,69,50,50
USC00442208,"DALE ENTERPRISE, VA US",11/4/1945,51,38,38
USC00442208,"DALE ENTERPRISE, VA US",11/5/1945,58,20,51
USC00442208,"DALE ENTERPRISE, VA US",11/6/1945,70,33,61
USC00442208,"DALE ENTERPRISE, VA US",11/7/1945,73,40,62
USC00442208,"DALE ENTERPRISE, VA US",11/8/1945,71,39,62
USC00442208,"DALE ENTERPRISE, VA US",11/9/1945,73,52,65
USC00442208,"DALE ENTERPRISE, VA US",11/10/1945,65,40,41
USC00442208,"DALE ENTERPRISE, VA US",11/11/1945,49,40,49
USC00442208,"DALE ENTERPRISE, VA US",11/12/1945,70,45,59
USC00442208,"DALE ENTERPRISE, VA US",11/13/1945,71,52,65
USC00442208,"DALE ENTERPRISE, VA US",11/14/1945,65,42,42
USC00442208,"DALE ENTERPRISE, VA US",11/15/1945,45,34,39
USC00442208,"DALE ENTERPRISE, VA US",11/16/1945,55,25,50
USC00442208,"DALE ENTERPRISE, VA US",11/17/1945,61,34,58
USC00442208,"DALE ENTERPRISE, VA US",11/18/1945,65,47,50
USC00442208,"DALE ENTERPRISE, VA US",11/19/1945,51,33,50
USC00442208,"DALE ENTERPRISE, VA US",11/20/1945,53,37,43
USC00442208,"DALE ENTERPRISE, VA US",11/21/1945,46,22,43
USC00442208,"DALE ENTERPRISE, VA US",11/22/1945,46,38,40
USC00442208,"DALE ENTERPRISE, VA US",11/23/1945,40,25,26
USC00442208,"DALE ENTERPRISE, VA US",11/24/1945,40,21,35
USC00442208,"DALE ENTERPRISE, VA US",11/25/1945,45,24,38
USC00442208,"DALE ENTERPRISE, VA US",11/26/1945,45,21,42
USC00442208,"DALE ENTERPRISE, VA US",11/27/1945,42,22,40
USC00442208,"DALE ENTERPRISE, VA US",11/28/1945,45,35,42
USC00442208,"DALE ENTERPRISE, VA US",11/29/1945,42,35,39
USC00442208,"DALE ENTERPRISE, VA US",11/30/1945,41,35,38
USC00442208,"DALE ENTERPRISE, VA US",12/1/1945,42,30,37
USC00442208,"DALE ENTERPRISE, VA US",12/2/1945,45,21,42
USC00442208,"DALE ENTERPRISE, VA US",12/3/1945,47,36,46
USC00442208,"DALE ENTERPRISE, VA US",12/4/1945,47,35,35
USC00442208,"DALE ENTERPRISE, VA US",12/5/1945,35,26,30
USC00442208,"DALE ENTERPRISE, VA US",12/6/1945,35,28,55
USC00442208,"DALE ENTERPRISE, VA US",12/7/1945,43,28,42
USC00442208,"DALE ENTERPRISE, VA US",12/8/1945,51,28,47
USC00442208,"DALE ENTERPRISE, VA US",12/9/1945,55,28,50
USC00442208,"DALE ENTERPRISE, VA US",12/10/1945,50,30,30
USC00442208,"DALE ENTERPRISE, VA US",12/11/1945,30,20,23
USC00442208,"DALE ENTERPRISE, VA US",12/12/1945,28,12,25
USC00442208,"DALE ENTERPRISE, VA US",12/13/1945,25,14,23
USC00442208,"DALE ENTERPRISE, VA US",12/14/1945,40,20,35
USC00442208,"DALE ENTERPRISE, VA US",12/15/1945,35,25,29
USC00442208,"DALE ENTERPRISE, VA US",12/16/1945,29,14,20
USC00442208,"DALE ENTERPRISE, VA US",12/17/1945,30,13,28
USC00442208,"DALE ENTERPRISE, VA US",12/18/1945,31,11,27
USC00442208,"DALE ENTERPRISE, VA US",12/19/1945,27,21,22
USC00442208,"DALE ENTERPRISE, VA US",12/20/1945,29,6,19
USC00442208,"DALE ENTERPRISE, VA US",12/21/1945,27,13,18
USC00442208,"DALE ENTERPRISE, VA US",12/22/1945,33,14,27
USC00442208,"DALE ENTERPRISE, VA US",12/23/1945,30,10,16
USC00442208,"DALE ENTERPRISE, VA US",12/24/1945,28,3,27
USC00442208,"DALE ENTERPRISE, VA US",12/25/1945,35,24,33
USC00442208,"DALE ENTERPRISE, VA US",12/26/1945,41,30,37
USC00442208,"DALE ENTERPRISE, VA US",12/27/1945,40,26,38
USC00442208,"DALE ENTERPRISE, VA US",12/28/1945,38,29,35
USC00442208,"DALE ENTERPRISE, VA US",12/29/1945,36,31,31
USC00442208,"DALE ENTERPRISE, VA US",12/30/1945,37,29,34
USC00442208,"DALE ENTERPRISE, VA US",12/31/1945,40,34,36
USC00442208,"DALE ENTERPRISE, VA US",1/1/1946,36,20,22
USC00442208,"DALE ENTERPRISE, VA US",1/2/1946,30,16,27
USC00442208,"DALE ENTERPRISE, VA US",1/3/1946,41,19,37
USC00442208,"DALE ENTERPRISE, VA US",1/4/1946,48,25,44
USC00442208,"DALE ENTERPRISE, VA US",1/5/1946,55,34,50
USC00442208,"DALE ENTERPRISE, VA US",1/6/1946,61,46,60
USC00442208,"DALE ENTERPRISE, VA US",1/7/1946,61,55,58
USC00442208,"DALE ENTERPRISE, VA US",1/8/1946,59,49,49
USC00442208,"DALE ENTERPRISE, VA US",1/9/1946,49,43,48
USC00442208,"DALE ENTERPRISE, VA US",1/10/1946,49,40,45
USC00442208,"DALE ENTERPRISE, VA US",1/11/1946,45,28,35
USC00442208,"DALE ENTERPRISE, VA US",1/12/1946,51,33,45
USC00442208,"DALE ENTERPRISE, VA US",1/13/1946,45,25,29
USC00442208,"DALE ENTERPRISE, VA US",1/14/1946,40,18,36
USC00442208,"DALE ENTERPRISE, VA US",1/15/1946,41,28,33
USC00442208,"DALE ENTERPRISE, VA US",1/16/1946,33,13,23
USC00442208,"DALE ENTERPRISE, VA US",1/17/1946,33,18,30
USC00442208,"DALE ENTERPRISE, VA US",1/18/1946,43,26,38
USC00442208,"DALE ENTERPRISE, VA US",1/19/1946,47,33,38
USC00442208,"DALE ENTERPRISE, VA US",1/20/1946,38,22,23
USC00442208,"DALE ENTERPRISE, VA US",1/21/1946,42,17,41
USC00442208,"DALE ENTERPRISE, VA US",1/22/1946,42,20,20
USC00442208,"DALE ENTERPRISE, VA US",1/23/1946,32,3,26
USC00442208,"DALE ENTERPRISE, VA US",1/24/1946,35,11,31
USC00442208,"DALE ENTERPRISE, VA US",1/25/1946,40,22,37
USC00442208,"DALE ENTERPRISE, VA US",1/26/1946,47,33,39
USC00442208,"DALE ENTERPRISE, VA US",1/27/1946,39,10,20
USC00442208,"DALE ENTERPRISE, VA US",1/28/1946,41,-2,40
USC00442208,"DALE ENTERPRISE, VA US",1/29/1946,40,17,34
USC00442208,"DALE ENTERPRISE, VA US",1/30/1946,40,33,38
USC00442208,"DALE ENTERPRISE, VA US",1/31/1946,50,36,41
USC00442208,"DALE ENTERPRISE, VA US",2/1/1946,42,26,36
USC00442208,"DALE ENTERPRISE, VA US",2/2/1946,41,28,39
USC00442208,"DALE ENTERPRISE, VA US",2/3/1946,46,26,35
USC00442208,"DALE ENTERPRISE, VA US",2/4/1946,35,20,35
USC00442208,"DALE ENTERPRISE, VA US",2/5/1946,35,28,32
USC00442208,"DALE ENTERPRISE, VA US",2/6/1946,50,30,50
USC00442208,"DALE ENTERPRISE, VA US",2/7/1946,50,37,37
USC00442208,"DALE ENTERPRISE, VA US",2/8/1946,52,21,45
USC00442208,"DALE ENTERPRISE, VA US",2/9/1946,48,38,46
USC00442208,"DALE ENTERPRISE, VA US",2/10/1946,46,26,26
USC00442208,"DALE ENTERPRISE, VA US",2/11/1946,41,15,31
USC00442208,"DALE ENTERPRISE, VA US",2/12/1946,40,6,35
USC00442208,"DALE ENTERPRISE, VA US",2/13/1946,48,30,48
USC00442208,"DALE ENTERPRISE, VA US",2/14/1946,62,32,32
USC00442208,"DALE ENTERPRISE, VA US",2/15/1946,34,12,26
USC00442208,"DALE ENTERPRISE, VA US",2/16/1946,52,18,46
USC00442208,"DALE ENTERPRISE, VA US",2/17/1946,59,29,46
USC00442208,"DALE ENTERPRISE, VA US",2/18/1946,51,23,43
USC00442208,"DALE ENTERPRISE, VA US",2/19/1946,43,28,32
USC00442208,"DALE ENTERPRISE, VA US",2/20/1946,39,28,30
USC00442208,"DALE ENTERPRISE, VA US",2/21/1946,41,19,33
USC00442208,"DALE ENTERPRISE, VA US",2/22/1946,52,27,47
USC00442208,"DALE ENTERPRISE, VA US",2/23/1946,53,36,42
USC00442208,"DALE ENTERPRISE, VA US",2/24/1946,42,32,35
USC00442208,"DALE ENTERPRISE, VA US",2/25/1946,47,22,42
USC00442208,"DALE ENTERPRISE, VA US",2/26/1946,70,26,64
USC00442208,"DALE ENTERPRISE, VA US",2/27/1946,67,46,55
USC00442208,"DALE ENTERPRISE, VA US",2/28/1946,55,29,43
USC00442208,"DALE ENTERPRISE, VA US",3/1/1946,53,23,45
USC00442208,"DALE ENTERPRISE, VA US",3/2/1946,50,33,42
USC00442208,"DALE ENTERPRISE, VA US",3/3/1946,64,35,56
USC00442208,"DALE ENTERPRISE, VA US",3/4/1946,76,35,67
USC00442208,"DALE ENTERPRISE, VA US",3/5/1946,71,39,63
USC00442208,"DALE ENTERPRISE, VA US",3/6/1946,71,39,63
USC00442208,"DALE ENTERPRISE, VA US",3/7/1946,66,55,59
USC00442208,"DALE ENTERPRISE, VA US",3/8/1946,59,43,52
USC00442208,"DALE ENTERPRISE, VA US",3/9/1946,55,37,37
USC00442208,"DALE ENTERPRISE, VA US",3/10/1946,49,25,43
USC00442208,"DALE ENTERPRISE, VA US",3/11/1946,45,35,38
USC00442208,"DALE ENTERPRISE, VA US",3/12/1946,59,25,51
USC00442208,"DALE ENTERPRISE, VA US",3/13/1946,67,35,57
USC00442208,"DALE ENTERPRISE, VA US",3/14/1946,63,39,59
USC00442208,"DALE ENTERPRISE, VA US",3/15/1946,78,51,62
USC00442208,"DALE ENTERPRISE, VA US",3/16/1946,62,46,48
USC00442208,"DALE ENTERPRISE, VA US",3/17/1946,48,41,46
USC00442208,"DALE ENTERPRISE, VA US",3/18/1946,47,38,38
USC00442208,"DALE ENTERPRISE, VA US",3/19/1946,40,32,36
USC00442208,"DALE ENTERPRISE, VA US",3/20/1946,57,31,49
USC00442208,"DALE ENTERPRISE, VA US",3/21/1946,66,29,50
USC00442208,"DALE ENTERPRISE, VA US",3/22/1946,73,30,62
USC00442208,"DALE ENTERPRISE, VA US",3/23/1946,63,43,54
USC00442208,"DALE ENTERPRISE, VA US",3/24/1946,55,39,47
USC00442208,"DALE ENTERPRISE, VA US",3/25/1946,63,32,58
USC00442208,"DALE ENTERPRISE, VA US",3/26/1946,69,49,65
USC00442208,"DALE ENTERPRISE, VA US",3/27/1946,73,45,65
USC00442208,"DALE ENTERPRISE, VA US",3/28/1946,75,41,66
USC00442208,"DALE ENTERPRISE, VA US",3/29/1946,66,52,61
USC00442208,"DALE ENTERPRISE, VA US",3/30/1946,61,52,53
USC00442208,"DALE ENTERPRISE, VA US",3/31/1946,60,32,55
USC00442208,"DALE ENTERPRISE, VA US",4/1/1946,55,35,53
USC00442208,"DALE ENTERPRISE, VA US",4/2/1946,76,50,67
USC00442208,"DALE ENTERPRISE, VA US",4/3/1946,77,54,65
USC00442208,"DALE ENTERPRISE, VA US",4/4/1946,74,45,66
USC00442208,"DALE ENTERPRISE, VA US",4/5/1946,66,40,55
USC00442208,"DALE ENTERPRISE, VA US",4/6/1946,63,35,60
USC00442208,"DALE ENTERPRISE, VA US",4/7/1946,67,38,59
USC00442208,"DALE ENTERPRISE, VA US",4/8/1946,59,37,48
USC00442208,"DALE ENTERPRISE, VA US",4/9/1946,65,40,54
USC00442208,"DALE ENTERPRISE, VA US",4/10/1946,59,34,55
USC00442208,"DALE ENTERPRISE, VA US",4/11/1946,55,29,49
USC00442208,"DALE ENTERPRISE, VA US",4/12/1946,49,32,47
USC00442208,"DALE ENTERPRISE, VA US",4/13/1946,58,31,53
USC00442208,"DALE ENTERPRISE, VA US",4/14/1946,65,35,60
USC00442208,"DALE ENTERPRISE, VA US",4/15/1946,79,50,72
USC00442208,"DALE ENTERPRISE, VA US",4/16/1946,72,45,43
USC00442208,"DALE ENTERPRISE, VA US",4/17/1946,63,36,58
USC00442208,"DALE ENTERPRISE, VA US",4/18/1946,74,30,68
USC00442208,"DALE ENTERPRISE, VA US",4/19/1946,70,44,65
USC00442208,"DALE ENTERPRISE, VA US",4/20/1946,75,53,64
USC00442208,"DALE ENTERPRISE, VA US",4/21/1946,64,34,60
USC00442208,"DALE ENTERPRISE, VA US",4/22/1946,80,37,73
USC00442208,"DALE ENTERPRISE, VA US",4/23/1946,80,47,68
USC00442208,"DALE ENTERPRISE, VA US",4/24/1946,68,55,58
USC00442208,"DALE ENTERPRISE, VA US",4/25/1946,58,50,52
USC00442208,"DALE ENTERPRISE, VA US",4/26/1946,56,43,48
USC00442208,"DALE ENTERPRISE, VA US",4/27/1946,50,36,45
USC00442208,"DALE ENTERPRISE, VA US",4/28/1946,62,32,56
USC00442208,"DALE ENTERPRISE, VA US",4/29/1946,63,45,59
USC00442208,"DALE ENTERPRISE, VA US",4/30/1946,65,52,60
USC00442208,"DALE ENTERPRISE, VA US",5/1/1946,68,55,61
USC00442208,"DALE ENTERPRISE, VA US",5/2/1946,65,53,58
USC00442208,"DALE ENTERPRISE, VA US",5/3/1946,58,45,45
USC00442208,"DALE ENTERPRISE, VA US",5/4/1946,45,36,42
USC00442208,"DALE ENTERPRISE, VA US",5/5/1946,74,36,67
USC00442208,"DALE ENTERPRISE, VA US",5/6/1946,75,41,73
USC00442208,"DALE ENTERPRISE, VA US",5/7/1946,73,48,64
USC00442208,"DALE ENTERPRISE, VA US",5/8/1946,64,37,54
USC00442208,"DALE ENTERPRISE, VA US",5/9/1946,67,33,64
USC00442208,"DALE ENTERPRISE, VA US",5/10/1946,73,43,65
USC00442208,"DALE ENTERPRISE, VA US",5/11/1946,75,58,70
USC00442208,"DALE ENTERPRISE, VA US",5/12/1946,77,58,70
USC00442208,"DALE ENTERPRISE, VA US",5/13/1946,70,45,60
USC00442208,"DALE ENTERPRISE, VA US",5/14/1946,60,48,51
USC00442208,"DALE ENTERPRISE, VA US",5/15/1946,75,49,66
USC00442208,"DALE ENTERPRISE, VA US",5/16/1946,75,59,70
USC00442208,"DALE ENTERPRISE, VA US",5/17/1946,78,61,72
USC00442208,"DALE ENTERPRISE, VA US",5/18/1946,72,53,63
USC00442208,"DALE ENTERPRISE, VA US",5/19/1946,74,52,71
USC00442208,"DALE ENTERPRISE, VA US",5/20/1946,72,54,63
USC00442208,"DALE ENTERPRISE, VA US",5/21/1946,71,59,65
USC00442208,"DALE ENTERPRISE, VA US",5/22/1946,72,46,62
USC00442208,"DALE ENTERPRISE, VA US",5/23/1946,74,43,63
USC00442208,"DALE ENTERPRISE, VA US",5/24/1946,77,45,70
USC00442208,"DALE ENTERPRISE, VA US",5/25/1946,83,58,78
USC00442208,"DALE ENTERPRISE, VA US",5/26/1946,78,59,66
USC00442208,"DALE ENTERPRISE, VA US",5/27/1946,78,61,73
USC00442208,"DALE ENTERPRISE, VA US",5/28/1946,74,54,54
USC00442208,"DALE ENTERPRISE, VA US",5/29/1946,71,48,67
USC00442208,"DALE ENTERPRISE, VA US",5/30/1946,78,43,70
USC00442208,"DALE ENTERPRISE, VA US",5/31/1946,82,51,73
USC00442208,"DALE ENTERPRISE, VA US",6/1/1946,81,62,68
USC00442208,"DALE ENTERPRISE, VA US",6/2/1946,70,61,69
USC00442208,"DALE ENTERPRISE, VA US",6/3/1946,69,51,62
USC00442208,"DALE ENTERPRISE, VA US",6/4/1946,66,52,56
USC00442208,"DALE ENTERPRISE, VA US",6/5/1946,67,45,61
USC00442208,"DALE ENTERPRISE, VA US",6/6/1946,76,44,70
USC00442208,"DALE ENTERPRISE, VA US",6/7/1946,85,55,75
USC00442208,"DALE ENTERPRISE, VA US",6/8/1946,89,57,81
USC00442208,"DALE ENTERPRISE, VA US",6/9/1946,85,62,74
USC00442208,"DALE ENTERPRISE, VA US",6/10/1946,75,49,66
USC00442208,"DALE ENTERPRISE, VA US",6/11/1946,71,57,82
USC00442208,"DALE ENTERPRISE, VA US",6/12/1946,82,67,77
USC00442208,"DALE ENTERPRISE, VA US",6/13/1946,79,67,74
USC00442208,"DALE ENTERPRISE, VA US",6/14/1946,78,58,68
USC00442208,"DALE ENTERPRISE, VA US",6/15/1946,72,55,69
USC00442208,"DALE ENTERPRISE, VA US",6/16/1946,69,61,66
USC00442208,"DALE ENTERPRISE, VA US",6/17/1946,85,62,84
USC00442208,"DALE ENTERPRISE, VA US",6/18/1946,91,64,80
USC00442208,"DALE ENTERPRISE, VA US",6/19/1946,80,58,60
USC00442208,"DALE ENTERPRISE, VA US",6/20/1946,77,55,71
USC00442208,"DALE ENTERPRISE, VA US",6/21/1946,77,66,71
USC00442208,"DALE ENTERPRISE, VA US",6/22/1946,77,53,68
USC00442208,"DALE ENTERPRISE, VA US",6/23/1946,81,51,77
USC00442208,"DALE ENTERPRISE, VA US",6/24/1946,83,52,74
USC00442208,"DALE ENTERPRISE, VA US",6/25/1946,86,53,77
USC00442208,"DALE ENTERPRISE, VA US",6/26/1946,86,63,77
USC00442208,"DALE ENTERPRISE, VA US",6/27/1946,86,57,75
USC00442208,"DALE ENTERPRISE, VA US",6/28/1946,89,55,79
USC00442208,"DALE ENTERPRISE, VA US",6/29/1946,83,63,70
USC00442208,"DALE ENTERPRISE, VA US",6/30/1946,87,63,68
USC00442208,"DALE ENTERPRISE, VA US",7/1/1946,84,64,70
USC00442208,"DALE ENTERPRISE, VA US",7/2/1946,79,67,70
USC00442208,"DALE ENTERPRISE, VA US",7/3/1946,76,56,68
USC00442208,"DALE ENTERPRISE, VA US",7/4/1946,77,53,70
USC00442208,"DALE ENTERPRISE, VA US",7/5/1946,74,57,72
USC00442208,"DALE ENTERPRISE, VA US",7/6/1946,82,65,76
USC00442208,"DALE ENTERPRISE, VA US",7/7/1946,85,66,80
USC00442208,"DALE ENTERPRISE, VA US",7/8/1946,90,63,80
USC00442208,"DALE ENTERPRISE, VA US",7/9/1946,80,64,69
USC00442208,"DALE ENTERPRISE, VA US",7/10/1946,87,61,80
USC00442208,"DALE ENTERPRISE, VA US",7/11/1946,86,65,80
USC00442208,"DALE ENTERPRISE, VA US",7/12/1946,85,67,78
USC00442208,"DALE ENTERPRISE, VA US",7/13/1946,83,62,72
USC00442208,"DALE ENTERPRISE, VA US",7/14/1946,86,60,77
USC00442208,"DALE ENTERPRISE, VA US",7/15/1946,81,61,61
USC00442208,"DALE ENTERPRISE, VA US",7/16/1946,77,53,65
USC00442208,"DALE ENTERPRISE, VA US",7/17/1946,80,52,77
USC00442208,"DALE ENTERPRISE, VA US",7/18/1946,85,55,79
USC00442208,"DALE ENTERPRISE, VA US",7/19/1946,90,62,83
USC00442208,"DALE ENTERPRISE, VA US",7/20/1946,91,68,73
USC00442208,"DALE ENTERPRISE, VA US",7/21/1946,88,66,70
USC00442208,"DALE ENTERPRISE, VA US",7/22/1946,78,65,69
USC00442208,"DALE ENTERPRISE, VA US",7/23/1946,85,66,83
USC00442208,"DALE ENTERPRISE, VA US",7/24/1946,88,60,79
USC00442208,"DALE ENTERPRISE, VA US",7/25/1946,85,65,69
USC00442208,"DALE ENTERPRISE, VA US",7/26/1946,75,60,69
USC00442208,"DALE ENTERPRISE, VA US",7/27/1946,75,50,67
USC00442208,"DALE ENTERPRISE, VA US",7/28/1946,78,51,72
USC00442208,"DALE ENTERPRISE, VA US",7/29/1946,81,53,73
USC00442208,"DALE ENTERPRISE, VA US",7/30/1946,85,57,74
USC00442208,"DALE ENTERPRISE, VA US",7/31/1946,80,56,72
USC00442208,"DALE ENTERPRISE, VA US",8/1/1946,80,59,65
USC00442208,"DALE ENTERPRISE, VA US",8/2/1946,75,59,65
USC00442208,"DALE ENTERPRISE, VA US",8/3/1946,82,57,67
USC00442208,"DALE ENTERPRISE, VA US",8/4/1946,84,58,80
USC00442208,"DALE ENTERPRISE, VA US",8/5/1946,86,62,75
USC00442208,"DALE ENTERPRISE, VA US",8/6/1946,81,64,71
USC00442208,"DALE ENTERPRISE, VA US",8/7/1946,75,65,67
USC00442208,"DALE ENTERPRISE, VA US",8/8/1946,83,54,75
USC00442208,"DALE ENTERPRISE, VA US",8/9/1946,85,62,75
USC00442208,"DALE ENTERPRISE, VA US",8/10/1946,86,68,78
USC00442208,"DALE ENTERPRISE, VA US",8/11/1946,78,57,72
